Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1688336633447,-596,3926
1688336634459,-596,3926
1688336635472,-596,3926
1688336636486,-596,3926
1688336637494,-596,3926
1688336638500,-596,3926
1688336639509,-596,3926
1688336640516,-596,3926
1688336641521,-596,3926
1688336642535,-596,3926
1688336643548,-596,3926
1688336644555,-596,3926
1688336645559,-596,3926
1688336646572,-596,3926
1688336647580,-596,3926
1688336648587,-596,3926
1688336649594,-596,3926
1688336650607,-596,3926
1688336651620,-596,3926
1688336652633,-596,3926
1688336653646,-596,3926
1688336654660,-596,3926
1688336655673,-596,3926
1688336656687,-596,3926
1688336657701,-596,3926
1688336658714,-596,3926
1688336659725,-144,3994
1688336660732,-144,3994
1688336661742,-144,3994
1688336662753,-144,3994
1688336663765,-144,3994
1688336664778,-144,3994
1688336665791,-144,3994
1688336666804,-144,3994
1688336667817,-144,3994
1688336668829,-144,3994
1688336669842,-144,3994
1688336670855,-144,3994
1688336671866,-144,3994
1688336672879,-144,3994
1688336673892,-144,3994
1688336674904,-144,3994
1688336675915,-144,3994
1688336676927,-144,3994
1688336677940,-144,3994
1688336678952,-144,3994
1688336679965,-144,3994
1688336680973,-144,3994
1688336681985,-144,3994
1688336682997,-144,3994
1688336684011,-144,3994
1688336685024,-144,3994
1688336686031,-144,3994
1688336687043,-144,3994
1688336688050,-144,3994
1688336689063,-144,3994
1688336690075,-165,3999
1688336691087,-165,3999
1688336692101,-165,3999
1688336693114,-165,3999
