Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1688338375227,-107,3966
1688338376241,-107,3966
1688338377255,-107,3966
1688338378261,-107,3966
1688338379275,-107,3966
1688338380286,-107,3966
1688338381300,-107,3966
1688338382313,-107,3966
1688338383327,-107,3966
1688338384341,-99,3966
1688338385348,-99,3966
1688338386361,-99,3966
1688338387375,-99,3966
1688338388388,-99,3966
1688338389403,-99,3966
1688338390416,-99,3966
1688338391429,-99,3966
1688338392443,-99,3966
1688338393456,-99,3966
1688338394464,-99,3966
1688338395476,-99,3966
1688338396490,-99,3966
1688338397503,-99,3966
1688338398516,-99,3966
1688338399522,-99,3966
1688338400535,-99,3966
1688338401548,-99,3966
1688338402562,-99,3966
1688338403574,-99,3966
1688338404587,-99,3966
1688338405594,-99,3966
1688338406606,-99,3966
1688338407619,-99,3966
1688338408631,-99,3966
1688338409644,-99,3966
1688338410665,-99,3966
1688338411676,-99,3966
1688338412689,-99,3966
1688338413703,-99,3966
1688338414715,-139,3966
1688338415732,-139,3966
1688338416740,-139,3966
1688338417752,-139,3966
1688338418765,-139,3966
1688338419777,-139,3966
1688338420788,-139,3966
1688338421800,-139,3966
1688338422813,-139,3966
1688338423826,-139,3966
1688338424839,-139,3966
1688338425851,-139,3966
1688338426864,-139,3966
1688338427877,-139,3966
1688338428890,-139,3966
1688338429903,-139,3966
1688338430916,-139,3966
1688338431928,-139,3966
1688338432940,-139,3966
1688338433952,-139,3966
1688338434964,-139,3966
