Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1688338107100,-154,3956
1688338108107,-154,3956
1688338109113,-154,3956
1688338110120,-154,3956
1688338111130,-154,3956
1688338112136,-149,3966
1688338113142,-149,3966
1688338114148,-149,3966
1688338115154,-149,3966
1688338116160,-149,3966
1688338117166,-149,3966
1688338118172,-149,3966
1688338119178,-149,3966
1688338120184,-149,3966
1688338121190,-149,3966
1688338122196,-149,3966
1688338123202,-149,3966
1688338124208,-149,3966
1688338125214,-149,3966
1688338126220,-149,3966
1688338127225,-149,3966
1688338128232,-149,3966
1688338129239,-149,3966
1688338130244,-149,3966
1688338131254,-149,3966
1688338132259,-149,3966
1688338133265,-149,3966
1688338134272,-149,3966
1688338135277,-149,3966
1688338136287,-149,3966
1688338137292,-149,3966
1688338138297,-149,3966
1688338139303,-149,3966
1688338140308,-149,3966
1688338141314,-149,3966
1688338142320,-157,3966
1688338143326,-157,3966
1688338144332,-157,3966
1688338145337,-157,3966
1688338146343,-157,3966
1688338147349,-157,3966
1688338148355,-157,3966
1688338149361,-157,3966
1688338150366,-157,3966
1688338151372,-157,3966
1688338152377,-157,3966
1688338153383,-157,3966
1688338154388,-157,3966
1688338155394,-157,3966
1688338156400,-157,3966
1688338157405,-157,3966
1688338158411,-157,3966
1688338159416,-157,3966
1688338160422,-157,3966
1688338161428,-157,3966
1688338162433,-157,3966
1688338163440,-157,3966
1688338164445,-157,3966
1688338165451,-157,3966
1688338166456,-157,3966
1688338167462,-157,3966
