Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1688651149817,-96,4080
1688651149826,-96,4080
1688651149834,-96,4080
1688651149842,-96,4080
1688651149849,-96,4080
1688651149856,-96,4080
1688651149863,-96,4080
1688651149870,-96,4080
1688651149877,-96,4080
1688651149883,-96,4080
1688651149890,-96,4080
1688651149896,-96,4080
1688651149901,-96,4080
1688651149906,-96,4080
1688651149912,-96,4080
1688651149918,-96,4080
1688651149925,-96,4080
1688651149931,-96,4080
1688651149938,-96,4080
1688651149945,-96,4080
1688651149952,-96,4080
1688651149959,-96,4080
1688651149966,-96,4080
1688651149972,-96,4080
1688651149979,-96,4080
1688651149985,-96,4080
1688651149992,-96,4080
1688651149999,-96,4080
1688651150005,-96,4080
1688651150010,-96,4080
1688651150015,-96,4080
1688651150020,-96,4080
1688651150025,-96,4080
1688651150030,-96,4080
1688651150035,-96,4080
1688651150040,-96,4080
1688651150047,-96,4080
1688651150053,-96,4080
1688651150059,-96,4080
1688651150065,-96,4080
1688651150071,-96,4080
1688651150077,-96,4080
1688651150083,-96,4080
1688651150089,-96,4080
1688651150095,-96,4080
1688651150101,-96,4080
1688651150107,-96,4080
1688651150113,-96,4080
1688651150119,-96,4080
1688651150126,-96,4080
1688651150132,-96,4080
1688651150138,-96,4080
1688651150145,-96,4080
1688651150151,-96,4080
1688651150157,-96,4080
1688651150163,-96,4080
1688651150170,-96,4080
1688651150176,-96,4080
1688651150182,-96,4080
1688651150189,-96,4080
1688651150195,-96,4080
1688651150202,-96,4080
1688651150208,-96,4080
1688651150215,-173,4080
1688651150221,-173,4080
1688651150227,-173,4080
1688651150234,-173,4080
1688651150240,-173,4080
1688651150246,-173,4080
1688651150253,-173,4080
1688651150259,-173,4080
1688651150265,-173,4080
1688651150270,-173,4080
1688651150275,-173,4080
1688651150280,-173,4080
1688651150285,-173,4080
1688651150290,-173,4080
1688651150294,-173,4080
1688651150299,-173,4080
1688651150304,-173,4080
1688651150309,-173,4080
1688651150313,-173,4080
1688651150318,-173,4080
1688651150323,-173,4080
1688651150328,-173,4080
1688651150333,-173,4080
1688651150338,-173,4080
1688651150343,-173,4080
1688651150348,-173,4080
1688651150353,-173,4080
1688651150358,-173,4080
1688651150363,-173,4080
1688651150368,-173,4080
1688651150373,-173,4080
1688651150378,-173,4080
1688651150383,-173,4080
1688651150388,-173,4080
1688651150393,-173,4080
1688651150398,-173,4080
1688651150403,-173,4080
1688651150409,-173,4080
1688651150415,-173,4080
1688651150421,-173,4080
1688651150427,-173,4080
1688651150433,-173,4080
1688651150439,-173,4080
1688651150445,-173,4080
1688651150451,-173,4080
1688651150461,-173,4080
1688651150468,-173,4080
1688651150477,-173,4080
1688651150484,-173,4080
1688651150491,-173,4080
1688651150497,-173,4080
1688651150503,-173,4080
1688651150510,-173,4080
1688651150516,-173,4080
1688651150522,-173,4080
1688651150528,-173,4080
1688651150535,-173,4080
1688651150541,-173,4080
1688651150547,-173,4080
1688651150553,-173,4080
1688651150559,-173,4080
1688651150565,-173,4080
1688651150572,-173,4080
1688651150578,-173,4080
1688651150584,-173,4080
1688651150590,-173,4080
1688651150596,-173,4080
1688651150603,-173,4080
1688651150609,-173,4080
1688651150616,-173,4080
1688651150622,-173,4080
1688651150629,-173,4080
1688651150636,-173,4080
1688651150642,-173,4080
1688651150648,-173,4080
1688651150655,-173,4080
1688651150662,-173,4080
1688651150668,-173,4080
1688651150674,-173,4080
1688651150681,-173,4080
1688651150687,-173,4080
1688651150694,-173,4080
1688651150700,-173,4080
1688651150706,-173,4080
1688651150713,-173,4080
1688651150719,-173,4080
1688651150725,-173,4080
1688651150732,-173,4080
1688651150738,-173,4080
1688651150745,-173,4080
1688651150751,-173,4080
1688651150757,-173,4080
1688651150764,-173,4080
1688651150770,-173,4080
1688651150776,-173,4080
1688651150783,-173,4080
1688651150789,-173,4080
1688651150795,-173,4080
1688651150800,-173,4080
1688651150807,-173,4080
1688651150813,-173,4080
1688651150819,-173,4080
1688651150837,-173,4080
1688651150845,-173,4080
1688651150853,-173,4080
1688651150858,-173,4080
1688651150863,-173,4080
1688651150867,-173,4080
1688651150872,-173,4080
1688651150876,-173,4080
1688651150881,-173,4080
1688651150885,-173,4080
1688651150890,-173,4080
1688651150894,-173,4080
1688651150899,-173,4080
1688651150903,-173,4080
1688651150908,-173,4080
1688651150915,-173,4080
1688651150920,-173,4080
1688651150927,-173,4080
1688651150933,-173,4080
1688651150937,-173,4080
1688651150942,-173,4080
1688651150946,-173,4080
1688651150951,-173,4080
1688651150956,-173,4080
1688651150961,-173,4080
1688651150966,-173,4080
1688651150972,-173,4080
1688651150977,-173,4080
1688651150982,-173,4080
1688651150988,-173,4080
1688651150993,-173,4080
1688651150999,-173,4080
1688651151005,-173,4080
1688651151010,-173,4080
1688651151016,-173,4080
1688651151022,-173,4080
1688651151028,-173,4080
1688651151033,-173,4080
1688651151038,-173,4080
1688651151044,-173,4080
1688651151050,-173,4080
1688651151055,-173,4080
1688651151061,-173,4080
1688651151067,-173,4080
1688651151073,-173,4080
1688651151079,-173,4080
1688651151084,-173,4080
1688651151089,-173,4080
1688651151093,-173,4080
1688651151098,-173,4080
1688651151102,-173,4080
1688651151107,-173,4080
1688651151112,-173,4080
1688651151116,-173,4080
1688651151121,-173,4080
1688651151125,-173,4080
1688651151130,-173,4080
1688651151134,-173,4080
1688651151139,-173,4080
1688651151144,-173,4080
1688651151149,-173,4080
1688651151155,-173,4080
1688651151163,-173,4080
1688651151171,-173,4080
1688651151176,-173,4080
1688651151181,-173,4080
1688651151187,-173,4080
1688651151193,-173,4080
1688651151198,-173,4080
1688651151204,-173,4080
1688651151210,-173,4080
1688651151215,-173,4080
1688651151221,-173,4080
1688651151227,-173,4080
1688651151232,-173,4080
1688651151238,-173,4080
1688651151245,-173,4080
1688651151251,-173,4080
1688651151260,-173,4080
1688651151269,-173,4080
1688651151278,-173,4080
1688651151287,-173,4080
1688651151293,-173,4080
1688651151299,-173,4080
1688651151304,-173,4080
1688651151310,-173,4080
1688651151316,-173,4080
1688651151323,-173,4080
1688651151329,-173,4080
1688651151335,-173,4080
1688651151341,-173,4080
1688651151347,-173,4080
1688651151353,-173,4080
1688651151359,-173,4080
1688651151365,-173,4080
1688651151371,-173,4080
1688651151377,-173,4080
1688651151384,-173,4080
1688651151390,-173,4080
1688651151396,-173,4080
1688651151403,-173,4080
1688651151409,-173,4080
1688651151415,-173,4080
1688651151422,-173,4080
1688651151428,-173,4080
1688651151434,-173,4080
1688651151441,-173,4080
1688651151447,-173,4080
1688651151454,-173,4080
1688651151461,-173,4080
1688651151467,-173,4080
1688651151473,-173,4080
1688651151479,-173,4080
1688651151485,-173,4080
1688651151491,-173,4080
1688651151497,-173,4080
1688651151503,-173,4080
1688651151509,-173,4080
1688651151515,-173,4080
1688651151521,-173,4080
1688651151527,-173,4080
1688651151533,-173,4080
1688651151538,-173,4080
1688651151544,-173,4080
1688651151550,-173,4080
1688651151556,-173,4080
1688651151562,-173,4080
1688651151567,-173,4080
1688651151573,-173,4080
1688651151579,-173,4080
1688651151585,-173,4080
1688651151591,-173,4080
1688651151597,-173,4080
1688651151603,-173,4080
1688651151610,-173,4080
1688651151616,-173,4080
1688651151622,-173,4080
1688651151627,-173,4080
1688651151633,-173,4080
1688651151639,-173,4080
1688651151644,-173,4080
1688651151650,-173,4080
1688651151655,-173,4080
1688651151661,-173,4080
1688651151666,-173,4080
1688651151671,-173,4080
1688651151675,-173,4080
1688651151680,-173,4080
1688651151684,-173,4080
1688651151688,-173,4080
1688651151693,-173,4080
1688651151697,-173,4080
1688651151701,-173,4080
1688651151706,-173,4080
1688651151711,-173,4080
1688651151716,-173,4080
1688651151721,-173,4080
1688651151725,-173,4080
1688651151730,-173,4080
1688651151734,-173,4080
1688651151738,-173,4080
1688651151743,-173,4080
1688651151748,-173,4080
1688651151752,-173,4080
1688651151756,-173,4080
1688651151760,-173,4080
1688651151764,-173,4080
1688651151768,-173,4080
1688651151772,-173,4080
1688651151776,-173,4080
1688651151780,-173,4080
1688651151784,-173,4080
1688651151788,-173,4080
1688651151791,-173,4080
1688651151795,-173,4080
1688651151799,-173,4080
1688651151803,-173,4080
1688651151807,-173,4080
1688651151811,-173,4080
1688651151814,-173,4080
1688651151818,-173,4080
1688651151821,-173,4080
1688651151825,-173,4080
1688651151828,-173,4080
1688651151832,-173,4080
1688651151836,-173,4080
1688651151840,-173,4080
1688651151844,-173,4080
1688651151848,-173,4080
1688651151853,-173,4080
1688651151858,-173,4080
1688651151863,-173,4080
1688651151867,-173,4080
1688651151871,-173,4080
1688651151875,-173,4080
1688651151879,-173,4080
1688651151883,-173,4080
1688651151887,-173,4080
1688651151892,-173,4080
1688651151897,-173,4080
1688651151903,-173,4080
1688651151908,-173,4080
1688651151914,-173,4080
1688651151919,-173,4080
1688651151925,-173,4080
1688651151931,-173,4080
1688651151936,-173,4080
1688651151942,-173,4080
1688651151948,-173,4080
1688651151954,-173,4080
