Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1688651966156,-150,4068
1688651966165,-150,4068
1688651966171,-150,4068
1688651966179,-150,4068
1688651966185,-150,4068
1688651966193,-150,4068
1688651966200,-150,4068
1688651966207,-150,4068
1688651966215,-150,4068
1688651966222,-150,4068
1688651966228,-150,4068
1688651966235,-150,4068
1688651966242,-150,4068
1688651966248,-150,4068
1688651966253,-150,4068
1688651966258,-150,4068
1688651966263,-150,4068
1688651966268,-150,4068
1688651966273,-150,4068
1688651966277,-150,4068
1688651966282,-150,4068
1688651966288,-150,4068
1688651966293,-150,4068
1688651966297,-150,4068
1688651966302,-150,4068
1688651966306,-150,4068
1688651966311,-150,4068
1688651966316,-150,4068
1688651966320,-150,4068
1688651966325,-150,4068
1688651966329,-150,4068
1688651966334,-150,4068
1688651966338,-150,4068
1688651966343,-150,4068
1688651966348,-150,4068
1688651966352,-150,4068
1688651966357,-150,4068
1688651966361,-150,4068
1688651966366,-150,4068
1688651966370,-150,4068
1688651966375,-150,4068
1688651966380,-150,4068
1688651966384,-150,4068
1688651966389,-150,4068
1688651966393,-150,4068
1688651966399,-150,4068
1688651966406,-150,4068
1688651966412,-150,4068
1688651966419,-150,4068
1688651966425,-150,4068
1688651966431,-150,4068
1688651966436,-150,4068
1688651966441,-150,4068
1688651966445,-150,4068
1688651966450,-150,4068
1688651966454,-150,4068
1688651966459,-150,4068
1688651966464,-150,4068
1688651966469,-150,4068
1688651966474,-150,4068
1688651966479,-150,4068
1688651966485,-150,4068
1688651966490,-150,4068
1688651966495,-150,4068
1688651966500,-150,4068
1688651966505,-150,4068
1688651966510,-150,4068
1688651966515,-150,4068
1688651966520,-150,4068
1688651966526,-150,4068
1688651966531,-150,4068
1688651966537,-150,4068
1688651966543,-150,4068
1688651966549,-150,4068
1688651966554,-150,4068
1688651966559,-150,4068
1688651966564,-150,4068
1688651966569,-150,4068
1688651966574,-150,4068
1688651966579,-150,4068
1688651966584,-150,4068
1688651966589,-150,4068
1688651966595,-150,4068
1688651966601,-150,4068
1688651966607,-150,4068
1688651966613,-150,4068
1688651966619,-150,4068
1688651966625,-150,4068
1688651966631,-150,4068
1688651966637,-150,4068
1688651966643,-150,4068
1688651966649,-150,4068
1688651966655,-150,4068
1688651966661,-150,4068
1688651966667,-150,4068
1688651966673,-150,4068
1688651966679,-150,4068
1688651966685,-150,4068
1688651966692,-150,4068
1688651966698,-150,4068
1688651966704,-150,4068
1688651966710,-150,4068
1688651966716,-150,4068
1688651966722,-150,4068
1688651966728,-150,4068
1688651966734,-150,4068
1688651966740,-150,4068
1688651966747,-150,4068
1688651966753,-150,4068
1688651966759,-150,4068
1688651966765,-150,4068
1688651966771,-150,4068
1688651966777,-150,4068
1688651966783,-150,4068
1688651966790,-150,4068
1688651966796,-150,4068
1688651966803,-150,4068
1688651966809,-150,4068
1688651966816,-150,4068
1688651966825,-150,4068
1688651966834,-150,4068
1688651966843,-150,4068
1688651966853,-150,4068
1688651966863,-150,4068
1688651966871,-150,4068
1688651966878,-150,4068
1688651966885,-150,4068
1688651966892,-150,4068
1688651966899,-150,4068
1688651966906,-150,4068
1688651966915,-150,4068
1688651966924,-150,4068
1688651966934,-150,4068
1688651966944,-150,4068
1688651966954,-150,4068
1688651966961,-150,4068
1688651966969,-150,4068
1688651966975,-150,4068
1688651966983,-150,4068
1688651966990,-150,4068
1688651966997,-150,4068
1688651967003,-150,4068
1688651967010,-150,4068
1688651967017,-150,4068
1688651967024,-150,4068
1688651967031,-150,4068
1688651967038,-150,4068
1688651967045,-150,4068
1688651967051,-150,4068
1688651967058,-150,4068
1688651967065,-150,4068
1688651967072,-150,4068
1688651967079,-150,4068
1688651967086,-150,4068
1688651967093,-150,4068
1688651967100,-150,4068
1688651967107,-150,4068
1688651967113,-150,4068
1688651967120,-150,4068
1688651967127,-150,4068
1688651967134,-150,4068
1688651967141,-150,4068
1688651967148,-150,4068
1688651967157,-150,4068
1688651967166,-150,4068
1688651967175,-150,4068
1688651967185,-149,4068
1688651967194,-149,4068
1688651967200,-149,4068
1688651967207,-149,4068
1688651967214,-149,4068
1688651967220,-149,4068
1688651967227,-149,4068
1688651967233,-149,4068
1688651967238,-149,4068
1688651967244,-149,4068
1688651967250,-149,4068
1688651967256,-149,4068
1688651967262,-149,4068
1688651967269,-149,4068
1688651967275,-149,4068
1688651967281,-149,4068
1688651967286,-149,4068
1688651967290,-149,4068
1688651967295,-149,4068
1688651967300,-149,4068
1688651967304,-149,4068
1688651967309,-149,4068
1688651967314,-149,4068
1688651967318,-149,4068
1688651967323,-149,4068
1688651967328,-149,4068
1688651967332,-149,4068
1688651967337,-149,4068
1688651967341,-149,4068
1688651967346,-149,4068
1688651967350,-149,4068
1688651967355,-149,4068
1688651967361,-149,4068
1688651967366,-149,4068
1688651967372,-149,4068
1688651967378,-149,4068
1688651967383,-149,4068
1688651967389,-149,4068
