Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1688337705004,-158,3957
1688337706019,-158,3957
1688337707032,-158,3957
1688337708047,-158,3957
1688337709060,-158,3957
1688337710067,-158,3957
1688337711080,-158,3957
1688337712093,-158,3957
1688337713108,-158,3957
1688337714121,-158,3957
1688337715135,-158,3957
1688337716149,-158,3957
1688337717163,-158,3957
1688337718176,-158,3957
1688337719184,-138,3978
1688337720191,-138,3978
1688337721203,-138,3978
1688337722217,-138,3978
1688337723230,-138,3978
1688337724244,-138,3978
1688337725257,-138,3978
1688337726271,-138,3978
1688337727284,-138,3978
1688337728297,-138,3978
1688337729311,-138,3978
1688337730324,-138,3978
1688337731338,-138,3978
1688337732345,-138,3978
1688337733357,-138,3978
1688337734371,-138,3978
1688337735383,-138,3978
1688337736396,-138,3978
1688337737409,-138,3978
1688337738417,-138,3978
1688337739430,-138,3978
1688337740443,-138,3978
1688337741450,-138,3978
1688337742462,-138,3978
1688337743475,-138,3978
1688337744488,-138,3978
1688337745501,-138,3978
1688337746514,-138,3978
1688337747527,-138,3978
1688337748540,-210,3978
1688337749552,-210,3978
1688337750565,-210,3978
1688337751578,-210,3978
1688337752591,-210,3978
1688337753603,-210,3978
1688337754616,-210,3978
1688337755632,-210,3978
1688337756644,-210,3978
1688337757651,-210,3978
1688337758663,-210,3978
1688337759670,-210,3978
1688337760682,-210,3978
1688337761694,-210,3978
1688337762706,-210,3978
1688337763719,-210,3978
1688337764737,-210,3978
