Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1688909699088,-166,4161
1688909699096,-166,4161
1688909699104,-166,4161
1688909699112,-166,4161
1688909699119,-166,4161
1688909699126,-166,4161
1688909699133,-166,4161
1688909699139,-166,4161
1688909699147,-166,4161
1688909699153,-166,4161
1688909699160,-166,4161
1688909699167,-166,4161
1688909699174,-166,4161
1688909699181,-166,4161
1688909699188,-166,4161
1688909699195,-166,4161
1688909699203,-166,4161
1688909699210,-166,4161
1688909699217,-166,4161
1688909699224,-166,4161
1688909699231,-166,4161
1688909699236,-166,4161
1688909699241,-166,4161
1688909699246,-166,4161
1688909699251,-166,4161
1688909699256,-166,4161
1688909699261,-166,4161
1688909699267,-166,4161
1688909699273,-166,4161
1688909699279,-166,4161
1688909699285,-166,4161
1688909699291,-166,4161
1688909699297,-166,4161
1688909699303,-166,4161
1688909699309,-166,4161
1688909699314,-166,4161
1688909699320,-166,4161
1688909699326,-166,4161
1688909699332,-166,4161
1688909699339,-166,4161
1688909699345,-166,4161
1688909699351,-166,4161
1688909699357,-166,4161
1688909699363,-166,4161
1688909699369,-166,4161
1688909699375,-166,4161
1688909699381,-166,4161
1688909699387,-166,4161
1688909699393,-166,4161
1688909699400,-166,4161
1688909699406,-166,4161
1688909699412,-166,4161
1688909699418,-166,4161
1688909699424,-166,4161
1688909699430,-166,4161
1688909699436,-166,4161
1688909699442,-166,4161
1688909699449,-166,4161
1688909699455,-166,4161
1688909699461,-166,4161
1688909699467,-166,4161
1688909699474,-166,4161
1688909699481,-166,4161
1688909699487,-166,4161
1688909699493,-166,4161
1688909699500,-166,4161
1688909699506,-166,4161
1688909699513,-166,4161
1688909699519,-166,4161
1688909699525,-166,4161
1688909699532,-166,4161
1688909699538,-166,4161
1688909699545,-166,4161
1688909699551,-166,4161
1688909699557,-166,4161
1688909699563,-166,4161
1688909699569,-166,4161
1688909699575,-166,4161
1688909699582,-166,4161
1688909699590,-166,4161
1688909699599,-166,4161
1688909699610,-166,4161
1688909699619,-166,4161
1688909699628,-166,4161
1688909699637,-166,4161
1688909699645,-166,4161
1688909699651,-166,4161
1688909699657,-166,4161
1688909699664,-166,4161
1688909699670,-166,4161
1688909699678,-166,4161
1688909699686,-166,4161
1688909699695,-166,4161
1688909699703,-166,4161
1688909699710,-166,4161
1688909699717,-166,4161
1688909699723,-166,4161
1688909699730,-166,4161
1688909699738,-166,4161
1688909699744,-166,4161
1688909699749,-166,4161
1688909699754,-166,4161
1688909699759,-166,4161
1688909699764,-166,4161
1688909699769,-166,4161
1688909699774,-166,4161
1688909699780,-166,4161
1688909699786,-166,4161
1688909699792,-166,4161
1688909699797,-166,4161
1688909699803,-166,4161
1688909699809,-166,4161
1688909699814,-166,4161
1688909699820,-166,4161
1688909699826,-166,4161
1688909699832,-166,4161
1688909699838,-166,4161
1688909699845,-166,4161
1688909699851,-166,4161
1688909699857,-166,4161
1688909699863,-166,4161
1688909699869,-166,4161
1688909699875,-166,4161
1688909699881,-166,4161
1688909699887,-166,4161
1688909699893,-166,4161
1688909699900,-166,4161
1688909699907,-166,4161
1688909699913,-166,4161
1688909699919,-166,4161
1688909699925,-166,4161
1688909699932,-166,4161
1688909699938,-166,4161
1688909699944,-166,4161
1688909699950,-166,4161
1688909699956,-166,4161
1688909699962,-166,4161
1688909699968,-166,4161
1688909699974,-166,4161
1688909699980,-166,4161
1688909699986,-166,4161
1688909699992,-166,4161
1688909699998,-166,4161
1688909700004,-166,4161
1688909700012,-166,4161
1688909700019,-166,4161
1688909700027,-166,4161
1688909700035,-166,4161
1688909700044,-166,4161
1688909700052,-166,4161
1688909700060,-166,4161
1688909700066,-166,4161
1688909700070,-166,4161
1688909700075,-166,4161
1688909700080,-166,4161
1688909700085,-166,4161
1688909700089,-166,4161
1688909700094,-166,4161
1688909700099,-166,4161
1688909700104,-166,4161
1688909700109,-166,4161
1688909700114,-166,4161
1688909700119,-166,4161
1688909700125,-166,4161
1688909700131,-166,4161
1688909700138,-166,4161
1688909700142,-166,4161
1688909700148,-166,4161
1688909700154,-166,4161
1688909700159,-166,4161
1688909700165,-166,4161
1688909700171,-166,4161
1688909700176,-166,4161
1688909700182,-166,4161
1688909700188,-166,4161
1688909700194,-166,4161
1688909700200,-166,4161
1688909700205,-166,4161
1688909700211,-166,4161
1688909700217,-166,4161
1688909700223,-166,4161
1688909700229,-166,4161
1688909700235,-166,4161
1688909700241,-166,4161
1688909700247,-166,4161
1688909700253,-166,4161
1688909700258,-166,4161
1688909700264,-166,4161
1688909700270,-166,4161
1688909700276,-166,4161
1688909700282,-166,4161
1688909700288,-166,4161
1688909700294,-166,4161
1688909700300,-166,4161
1688909700305,-166,4161
1688909700311,-166,4161
1688909700317,-166,4161
1688909700323,-166,4161
1688909700330,-166,4161
1688909700338,-166,4161
1688909700347,-166,4161
1688909700353,-166,4161
1688909700359,-166,4161
1688909700364,-166,4161
1688909700370,-166,4161
1688909700376,-166,4161
1688909700382,-166,4161
1688909700388,-166,4161
1688909700394,-166,4161
1688909700401,-166,4161
1688909700407,-166,4161
1688909700413,-166,4161
1688909700420,-166,4161
1688909700426,-166,4161
1688909700436,-166,4161
1688909700444,-166,4161
1688909700453,-166,4161
1688909700460,-166,4161
1688909700467,-166,4161
1688909700473,-166,4161
1688909700479,-166,4161
1688909700485,-166,4161
1688909700492,-166,4161
1688909700498,-166,4161
1688909700505,-166,4161
1688909700511,-166,4161
1688909700517,-166,4161
1688909700523,-166,4161
1688909700529,-166,4161
1688909700535,-166,4161
1688909700541,-166,4161
1688909700547,-166,4161
1688909700553,-166,4161
1688909700559,-166,4161
1688909700565,-166,4161
1688909700572,-166,4161
1688909700578,-166,4161
1688909700584,-166,4161
1688909700590,-166,4161
1688909700596,-166,4161
1688909700602,-166,4161
1688909700607,-166,4161
1688909700614,-166,4161
1688909700619,-166,4161
1688909700626,-166,4161
1688909700632,-166,4161
1688909700638,-166,4161
1688909700644,-166,4161
1688909700650,-166,4161
1688909700656,-166,4161
1688909700662,-166,4161
1688909700668,-166,4161
1688909700674,-166,4161
1688909700679,-166,4161
1688909700686,-166,4161
1688909700692,-166,4161
1688909700699,-166,4161
1688909700705,-166,4161
1688909700711,-166,4161
1688909700719,-166,4161
1688909700726,-166,4161
1688909700732,-166,4161
1688909700738,-166,4161
1688909700744,-166,4161
1688909700750,-166,4161
1688909700757,-166,4161
1688909700763,-166,4161
1688909700770,-166,4161
1688909700776,-166,4161
1688909700782,-166,4161
1688909700789,-166,4161
1688909700795,-166,4161
1688909700801,-166,4161
