Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1688904848722,-154,4227
1688904848730,-154,4227
1688904848736,-154,4227
1688904848742,-154,4227
1688904848748,-154,4227
1688904848755,-154,4227
1688904848762,-154,4227
1688904848768,-154,4227
1688904848776,-154,4227
1688904848783,-154,4227
1688904848791,-154,4227
1688904848798,-154,4227
1688904848805,-154,4227
1688904848811,-154,4227
1688904848819,-154,4227
1688904848827,-154,4227
1688904848834,-154,4227
1688904848841,-154,4227
1688904848848,-154,4227
1688904848853,-154,4227
1688904848858,-154,4227
1688904848863,-154,4227
1688904848868,-154,4227
1688904848873,-154,4227
1688904848878,-154,4227
1688904848883,-154,4227
1688904848888,-154,4227
1688904848893,-154,4227
1688904848898,-154,4227
1688904848903,-154,4227
1688904848908,-154,4227
1688904848914,-154,4227
1688904848919,-154,4227
1688904848924,-154,4227
1688904848929,-154,4227
1688904848934,-154,4227
1688904848939,-154,4227
1688904848944,-154,4227
1688904848949,-154,4227
1688904848955,-154,4227
1688904848961,-154,4227
1688904848967,-154,4227
1688904848973,-154,4227
1688904848979,-154,4227
1688904848985,-154,4227
1688904848992,-154,4227
1688904848998,-154,4227
1688904849004,-154,4227
1688904849010,-154,4227
1688904849020,-154,4227
1688904849029,-154,4227
1688904849038,-154,4227
1688904849047,-154,4227
1688904849056,-154,4227
1688904849066,-154,4227
1688904849077,-154,4227
1688904849085,-154,4227
1688904849092,-154,4227
1688904849100,-154,4227
1688904849108,-154,4227
1688904849117,-154,4227
1688904849124,-154,4227
1688904849132,-154,4227
1688904849139,-154,4227
1688904849145,-154,4227
1688904849152,-154,4227
1688904849159,-154,4227
1688904849165,-154,4227
1688904849173,-154,4227
1688904849183,-154,4227
1688904849193,-154,4227
1688904849200,-154,4227
1688904849206,-154,4227
1688904849210,-154,4227
1688904849215,-154,4227
1688904849220,-154,4227
1688904849225,-154,4227
1688904849230,-154,4227
1688904849235,-154,4227
1688904849240,-154,4227
1688904849245,-154,4227
1688904849251,-154,4227
1688904849257,-154,4227
1688904849266,-154,4227
1688904849274,-154,4227
1688904849282,-154,4227
1688904849290,-154,4227
1688904849296,-154,4227
1688904849303,-154,4227
1688904849309,-154,4227
1688904849314,-154,4227
1688904849318,-154,4227
1688904849323,-154,4227
1688904849328,-154,4227
1688904849333,-154,4227
1688904849338,-154,4227
1688904849343,-154,4227
1688904849348,-154,4227
1688904849353,-154,4227
1688904849358,-154,4227
1688904849363,-154,4227
1688904849368,-154,4227
1688904849372,-154,4227
1688904849377,-154,4227
1688904849382,-154,4227
1688904849387,-154,4227
1688904849392,-154,4227
1688904849397,-154,4227
1688904849401,-154,4227
1688904849406,-154,4227
1688904849411,-154,4227
1688904849416,-154,4227
1688904849421,-154,4227
1688904849426,-154,4227
1688904849431,-154,4227
1688904849436,-154,4227
1688904849440,-154,4227
1688904849446,-154,4227
1688904849451,-154,4227
1688904849457,-154,4227
1688904849463,-154,4227
1688904849469,-154,4227
1688904849475,-154,4227
1688904849481,-154,4227
1688904849486,-154,4227
1688904849492,-154,4227
1688904849498,-154,4227
1688904849504,-154,4227
1688904849510,-154,4227
1688904849516,-154,4227
1688904849522,-154,4227
1688904849528,-154,4227
1688904849533,-154,4227
1688904849539,-154,4227
1688904849545,-154,4227
1688904849551,-154,4227
1688904849557,-154,4227
1688904849562,-154,4227
1688904849569,-154,4227
1688904849574,-154,4227
1688904849580,-154,4227
1688904849586,-154,4227
1688904849591,-154,4227
1688904849597,-154,4227
1688904849603,-154,4227
1688904849609,-154,4227
1688904849615,-154,4227
1688904849620,-154,4227
1688904849626,-154,4227
1688904849632,-154,4227
1688904849638,-154,4227
1688904849644,-154,4227
1688904849650,-154,4227
1688904849656,-154,4227
1688904849662,-154,4227
1688904849668,-154,4227
1688904849674,-154,4227
1688904849680,-154,4227
1688904849686,-154,4227
1688904849692,-154,4227
1688904849698,-154,4227
1688904849704,-154,4227
1688904849710,-154,4227
1688904849716,-154,4227
1688904849722,-154,4227
1688904849728,-154,4227
1688904849733,-154,4227
1688904849739,-154,4227
1688904849745,-154,4227
1688904849751,-154,4227
1688904849757,-154,4227
1688904849763,-154,4227
1688904849769,-154,4227
1688904849774,-154,4227
1688904849780,-154,4227
1688904849786,-154,4227
1688904849792,-154,4227
1688904849798,-154,4227
1688904849804,-154,4227
1688904849810,-154,4227
1688904849816,-154,4227
1688904849821,-154,4227
1688904849827,-154,4227
1688904849833,-154,4227
1688904849839,-154,4227
1688904849845,-154,4227
1688904849851,-154,4227
1688904849857,-154,4227
1688904849863,-154,4227
1688904849869,-154,4227
1688904849875,-154,4227
1688904849881,-154,4227
1688904849887,-154,4227
1688904849893,-154,4227
1688904849898,-154,4227
1688904849904,-154,4227
1688904849910,-154,4227
1688904849916,-154,4227
1688904849922,-154,4227
1688904849928,-154,4227
1688904849934,-154,4227
1688904849940,-154,4227
1688904849945,-154,4227
1688904849951,-154,4227
1688904849957,-154,4227
1688904849963,-154,4227
1688904849969,-154,4227
1688904849975,-154,4227
1688904849981,-154,4227
1688904849987,-154,4227
1688904849993,-154,4227
1688904849999,-154,4227
1688904850004,-154,4227
1688904850010,-154,4227
1688904850017,-154,4227
1688904850025,-154,4227
1688904850033,-154,4227
1688904850039,-154,4227
1688904850045,-154,4227
1688904850051,-154,4227
1688904850057,-154,4227
1688904850062,-154,4227
1688904850068,-154,4227
1688904850075,-154,4227
1688904850081,-154,4227
1688904850086,-154,4227
1688904850092,-154,4227
1688904850098,-154,4227
1688904850105,-154,4227
1688904850113,-154,4227
1688904850121,-154,4227
1688904850129,-154,4227
1688904850137,-154,4227
1688904850146,-154,4227
1688904850154,-154,4227
1688904850161,-154,4227
1688904850167,-154,4227
1688904850174,-154,4227
1688904850180,-154,4227
1688904850187,-154,4227
1688904850193,-154,4227
1688904850199,-154,4227
