Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1688651829996,-116,4065
1688651830003,-116,4065
1688651830009,-116,4065
1688651830018,-116,4065
1688651830027,-116,4065
1688651830035,-116,4065
1688651830042,-116,4065
1688651830052,-116,4065
1688651830057,-116,4065
1688651830064,-116,4065
1688651830069,-116,4065
1688651830074,-116,4065
1688651830079,-116,4065
1688651830084,-116,4065
1688651830092,-116,4065
1688651830100,-116,4065
1688651830107,-116,4065
1688651830114,-116,4065
1688651830122,-116,4065
1688651830129,-116,4065
1688651830136,-116,4065
1688651830143,-116,4065
1688651830149,-116,4065
1688651830154,-116,4065
1688651830159,-116,4065
1688651830165,-116,4065
1688651830171,-116,4065
1688651830177,-116,4065
1688651830183,-116,4065
1688651830189,-116,4065
1688651830195,-116,4065
1688651830201,-116,4065
1688651830207,-116,4065
1688651830212,-116,4065
1688651830218,-116,4065
1688651830224,-116,4065
1688651830230,-116,4065
1688651830236,-116,4065
1688651830242,-116,4065
1688651830248,-116,4065
1688651830254,-116,4065
1688651830260,-116,4065
1688651830267,-116,4065
1688651830272,-116,4065
1688651830278,-116,4065
1688651830284,-116,4065
1688651830291,-116,4065
1688651830297,-116,4065
1688651830303,-116,4065
1688651830309,-116,4065
1688651830315,-116,4065
1688651830321,-116,4065
1688651830328,-116,4065
1688651830334,-116,4065
1688651830340,-116,4065
1688651830346,-116,4065
1688651830352,-116,4065
1688651830358,-116,4065
1688651830364,-116,4065
1688651830371,-116,4065
1688651830377,-116,4065
1688651830385,-116,4065
1688651830391,-116,4065
1688651830398,-116,4065
1688651830404,-116,4065
1688651830410,-116,4065
1688651830416,-116,4065
1688651830422,-116,4065
1688651830429,-116,4065
1688651830435,-116,4065
1688651830442,-116,4065
1688651830448,-116,4065
1688651830454,-116,4065
1688651830460,-116,4065
1688651830467,-116,4065
1688651830473,-116,4065
1688651830479,-116,4065
1688651830485,-116,4065
1688651830491,-116,4065
1688651830497,-116,4065
1688651830503,-116,4065
1688651830509,-116,4065
1688651830515,-116,4065
1688651830521,-116,4065
1688651830528,-116,4065
1688651830535,-116,4065
1688651830541,-116,4065
1688651830547,-116,4065
1688651830553,-116,4065
1688651830559,-116,4065
1688651830565,-116,4065
1688651830576,-116,4065
1688651830582,-116,4065
1688651830587,-116,4065
1688651830592,-116,4065
1688651830597,-116,4065
1688651830602,-116,4065
1688651830607,-116,4065
1688651830612,-116,4065
1688651830617,-116,4065
1688651830622,-116,4065
1688651830627,-116,4065
1688651830631,-116,4065
1688651830636,-116,4065
1688651830641,-116,4065
1688651830646,-116,4065
1688651830651,-116,4065
1688651830655,-116,4065
1688651830660,-116,4065
1688651830665,-116,4065
1688651830671,-116,4065
1688651830677,-116,4065
1688651830683,-116,4065
1688651830688,-116,4065
1688651830694,-116,4065
1688651830700,-116,4065
1688651830706,-116,4065
1688651830712,-116,4065
1688651830717,-116,4065
1688651830723,-116,4065
1688651830729,-116,4065
1688651830735,-116,4065
1688651830741,-116,4065
1688651830747,-116,4065
1688651830753,-116,4065
1688651830759,-116,4065
1688651830765,-116,4065
1688651830771,-116,4065
1688651830777,-116,4065
1688651830783,-116,4065
1688651830789,-116,4065
1688651830795,-116,4065
1688651830801,-116,4065
1688651830808,-116,4065
1688651830814,-116,4065
1688651830821,-116,4065
1688651830830,-116,4065
1688651830839,-116,4065
1688651830848,-116,4065
1688651830856,-116,4065
1688651830865,-116,4065
1688651830873,-116,4065
1688651830882,-116,4065
1688651830888,-116,4065
1688651830894,-116,4065
1688651830901,-116,4065
1688651830912,-116,4065
1688651830920,-116,4065
1688651830930,-116,4065
1688651830939,-116,4065
1688651830947,-116,4065
1688651830953,-116,4065
1688651830960,-116,4065
1688651830967,-116,4065
1688651830974,-116,4065
1688651830981,-116,4065
1688651830988,-116,4065
1688651830995,-116,4065
1688651831001,-116,4065
1688651831008,-116,4065
1688651831014,-116,4065
1688651831020,-116,4065
1688651831028,-116,4065
1688651831034,-116,4065
1688651831040,-116,4065
1688651831047,-116,4065
1688651831053,-116,4065
1688651831059,-116,4065
1688651831065,-116,4065
1688651831071,-116,4065
1688651831077,-116,4065
1688651831083,-116,4065
1688651831089,-116,4065
1688651831096,-116,4065
1688651831102,-116,4065
1688651831108,-116,4065
1688651831114,-116,4065
1688651831121,-116,4065
1688651831127,-116,4065
1688651831133,-116,4065
1688651831139,-116,4065
1688651831145,-116,4065
1688651831152,-116,4065
1688651831162,-116,4065
1688651831170,-116,4065
1688651831179,-116,4065
1688651831188,-116,4065
1688651831195,-116,4065
1688651831202,-116,4065
1688651831209,-116,4065
1688651831216,-116,4065
1688651831222,-116,4065
1688651831228,-116,4065
1688651831234,-116,4065
1688651831240,-116,4065
1688651831248,-116,4065
1688651831256,-116,4065
