Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1688905527156,-145,4222
1688905527163,-145,4222
1688905527169,-145,4222
1688905527179,-145,4222
1688905527186,-145,4222
1688905527192,-145,4222
1688905527199,-145,4222
1688905527205,-145,4222
1688905527216,-145,4222
1688905527222,-145,4222
1688905527229,-145,4222
1688905527236,-145,4222
1688905527245,-145,4222
1688905527252,-145,4222
1688905527259,-145,4222
1688905527266,-145,4222
1688905527273,-145,4222
1688905527279,-145,4222
1688905527286,-145,4222
1688905527293,-145,4222
1688905527298,-145,4222
1688905527302,-145,4222
1688905527307,-145,4222
1688905527312,-145,4222
1688905527316,-145,4222
1688905527321,-145,4222
1688905527325,-145,4222
1688905527330,-145,4222
1688905527334,-145,4222
1688905527339,-145,4222
1688905527346,-145,4222
1688905527350,-145,4222
1688905527354,-145,4222
1688905527359,-145,4222
1688905527363,-145,4222
1688905527368,-145,4222
1688905527373,-145,4222
1688905527378,-145,4222
1688905527383,-145,4222
1688905527387,-145,4222
1688905527392,-145,4222
1688905527397,-145,4222
1688905527401,-145,4222
1688905527406,-145,4222
1688905527411,-145,4222
1688905527416,-145,4222
1688905527420,-145,4222
1688905527425,-145,4222
1688905527429,-145,4222
1688905527434,-145,4222
1688905527439,-145,4222
1688905527446,-145,4222
1688905527451,-145,4222
1688905527455,-145,4222
1688905527460,-145,4222
1688905527465,-145,4222
1688905527469,-145,4222
1688905527474,-145,4222
1688905527479,-145,4222
1688905527484,-145,4222
1688905527488,-145,4222
1688905527493,-145,4222
1688905527498,-145,4222
1688905527503,-145,4222
1688905527512,-145,4222
1688905527517,-145,4222
1688905527521,-145,4222
1688905527526,-145,4222
1688905527530,-145,4222
1688905527535,-145,4222
1688905527540,-145,4222
1688905527545,-145,4222
1688905527549,-145,4222
1688905527554,-145,4222
1688905527559,-145,4222
1688905527563,-145,4222
1688905527568,-145,4222
1688905527573,-145,4222
1688905527577,-145,4222
1688905527582,-145,4222
1688905527586,-145,4222
1688905527591,-145,4222
1688905527596,-145,4222
1688905527601,-145,4222
1688905527605,-145,4222
1688905527614,-145,4222
1688905527619,-145,4222
1688905527624,-145,4222
1688905527629,-145,4222
1688905527633,-145,4222
1688905527638,-145,4222
1688905527646,-145,4222
1688905527651,-145,4222
1688905527655,-145,4222
1688905527660,-145,4222
1688905527665,-145,4222
1688905527670,-145,4222
1688905527675,-145,4222
1688905527680,-145,4222
1688905527684,-145,4222
1688905527688,-145,4222
1688905527693,-145,4222
1688905527698,-145,4222
1688905527703,-145,4222
1688905527709,-145,4222
1688905527714,-145,4222
1688905527718,-145,4222
1688905527723,-145,4222
1688905527727,-145,4222
1688905527732,-145,4222
1688905527736,-145,4222
1688905527745,-145,4222
1688905527750,-145,4222
1688905527754,-145,4222
1688905527759,-145,4222
1688905527763,-145,4222
1688905527768,-145,4222
1688905527772,-145,4222
1688905527777,-145,4222
1688905527783,-145,4222
1688905527788,-145,4222
1688905527793,-145,4222
