Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1688651420238,-100,4082
1688651420246,-100,4082
1688651420253,-100,4082
1688651420260,-100,4082
1688651420267,-100,4082
1688651420274,-100,4082
1688651420281,-100,4082
1688651420287,-100,4082
1688651420293,-100,4082
1688651420298,-100,4082
1688651420304,-100,4082
1688651420309,-100,4082
1688651420313,-100,4082
1688651420318,-100,4082
1688651420323,-100,4082
1688651420327,-100,4082
1688651420336,-100,4082
1688651420343,-100,4082
1688651420349,-100,4082
1688651420356,-100,4082
1688651420361,-100,4082
1688651420368,-100,4082
1688651420375,-100,4082
1688651420382,-100,4082
1688651420388,-100,4082
1688651420395,-100,4082
1688651420405,-100,4082
1688651420411,-100,4082
1688651420418,-100,4082
1688651420424,-100,4082
1688651420430,-100,4082
1688651420436,-100,4082
1688651420441,-100,4082
1688651420445,-100,4082
1688651420449,-100,4082
1688651420454,-100,4082
1688651420459,-100,4082
1688651420463,-100,4082
1688651420468,-100,4082
1688651420473,-100,4082
1688651420477,-100,4082
1688651420481,-100,4082
1688651420486,-100,4082
1688651420490,-100,4082
1688651420495,-100,4082
1688651420503,-100,4082
1688651420507,-100,4082
1688651420512,-100,4082
1688651420516,-100,4082
1688651420521,-100,4082
1688651420526,-100,4082
1688651420531,-100,4082
1688651420536,-100,4082
1688651420540,-100,4082
1688651420545,-100,4082
1688651420549,-100,4082
1688651420554,-100,4082
1688651420559,-100,4082
1688651420563,-100,4082
1688651420568,-100,4082
1688651420573,-100,4082
1688651420578,-100,4082
1688651420583,-100,4082
1688651420587,-100,4082
1688651420592,-100,4082
1688651420596,-100,4082
1688651420602,-100,4082
1688651420607,-100,4082
1688651420612,-100,4082
1688651420617,-100,4082
1688651420622,-100,4082
1688651420627,-100,4082
1688651420636,-100,4082
1688651420640,-100,4082
1688651420645,-100,4082
1688651420650,-100,4082
1688651420654,-100,4082
1688651420659,-100,4082
1688651420667,-100,4082
1688651420672,-100,4082
1688651420676,-100,4082
1688651420681,-100,4082
1688651420685,-100,4082
1688651420690,-100,4082
1688651420695,-100,4082
1688651420700,-100,4082
1688651420705,-100,4082
1688651420710,-100,4082
1688651420714,-100,4082
1688651420719,-100,4082
1688651420723,-100,4082
1688651420728,-100,4082
1688651420737,-100,4082
1688651420741,-100,4082
1688651420746,-100,4082
1688651420750,-100,4082
1688651420755,-100,4082
1688651420760,-100,4082
1688651420764,-100,4082
1688651420769,-100,4082
1688651420774,-100,4082
1688651420778,-100,4082
1688651420783,-100,4082
1688651420787,-100,4082
1688651420792,-100,4082
1688651420796,-100,4082
1688651420801,-100,4082
1688651420810,-100,4082
1688651420816,-100,4082
1688651420822,-100,4082
1688651420829,-100,4082
1688651420836,-100,4082
1688651420842,-100,4082
1688651420848,-100,4082
1688651420854,-100,4082
1688651420859,-100,4082
1688651420864,-100,4082
1688651420869,-100,4082
1688651420873,-100,4082
1688651420878,-100,4082
1688651420882,-100,4082
1688651420887,-100,4082
1688651420891,-100,4082
1688651420897,-100,4082
1688651420902,-100,4082
1688651420906,-100,4082
1688651420912,-100,4082
1688651420916,-100,4082
1688651420922,-100,4082
1688651420928,-100,4082
1688651420939,-100,4082
1688651420945,-100,4082
1688651420952,-100,4082
1688651420957,-100,4082
1688651420962,-100,4082
1688651420969,-100,4082
