Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1688904713452,-401,4211
1688904713462,-401,4211
1688904713469,-401,4211
1688904713476,-401,4211
1688904713482,-401,4211
1688904713488,-401,4211
1688904713495,-401,4211
1688904713501,-401,4211
1688904713506,-401,4211
1688904713513,-401,4211
1688904713518,-401,4211
1688904713525,-401,4211
1688904713532,-401,4211
1688904713539,-401,4211
1688904713546,-401,4211
1688904713553,-401,4211
1688904713560,-401,4211
1688904713566,-401,4211
1688904713573,-401,4211
1688904713579,-401,4211
1688904713584,-401,4211
1688904713589,-401,4211
1688904713594,-401,4211
1688904713598,-401,4211
1688904713603,-401,4211
1688904713608,-401,4211
1688904713612,-401,4211
1688904713617,-401,4211
1688904713622,-401,4211
1688904713627,-401,4211
1688904713632,-401,4211
1688904713637,-401,4211
1688904713642,-401,4211
1688904713647,-401,4211
1688904713652,-401,4211
1688904713657,-401,4211
1688904713662,-401,4211
1688904713668,-401,4211
1688904713674,-401,4211
1688904713681,-401,4211
1688904713687,-401,4211
1688904713693,-401,4211
1688904713701,-401,4211
1688904713709,-401,4211
1688904713718,-401,4211
1688904713727,-401,4211
1688904713736,-401,4211
1688904713746,-401,4211
1688904713755,-401,4211
1688904713763,-401,4211
1688904713770,-401,4211
1688904713777,-401,4211
1688904713784,-401,4211
1688904713793,-401,4211
1688904713803,-401,4211
1688904713811,-401,4211
1688904713818,-401,4211
1688904713825,-401,4211
1688904713832,-401,4211
1688904713841,-401,4211
1688904713850,-401,4211
1688904713858,-401,4211
1688904713865,-401,4211
1688904713873,-401,4211
1688904713880,-401,4211
1688904713887,-401,4211
1688904713895,-401,4211
1688904713901,-401,4211
1688904713908,-401,4211
1688904713915,-401,4211
1688904713921,-401,4211
1688904713928,-401,4211
1688904713934,-401,4211
1688904713940,-401,4211
1688904713946,-401,4211
1688904713952,-401,4211
1688904713958,-401,4211
1688904713964,-401,4211
1688904713971,-401,4211
1688904713977,-401,4211
1688904713983,-401,4211
1688904713989,-401,4211
1688904713995,-401,4211
1688904714001,-401,4211
1688904714008,-401,4211
1688904714016,-401,4211
1688904714025,-401,4211
1688904714034,-401,4211
1688904714043,-401,4211
1688904714049,-401,4211
1688904714055,-401,4211
1688904714061,-401,4211
1688904714067,-401,4211
1688904714073,-401,4211
1688904714080,-401,4211
1688904714086,-401,4211
1688904714092,-401,4211
1688904714098,-401,4211
1688904714106,-401,4211
1688904714113,-401,4211
1688904714121,-401,4211
1688904714130,-401,4211
1688904714140,-401,4211
1688904714149,-401,4211
1688904714158,-401,4211
1688904714166,-401,4211
1688904714174,-401,4211
1688904714181,-401,4211
1688904714188,-401,4211
1688904714195,-401,4211
1688904714202,-401,4211
1688904714209,-401,4211
1688904714216,-401,4211
1688904714223,-401,4211
1688904714230,-401,4211
1688904714237,-401,4211
1688904714244,-401,4211
1688904714251,-401,4211
1688904714258,-401,4211
1688904714265,-401,4211
1688904714272,-401,4211
1688904714279,-401,4211
1688904714286,-401,4211
1688904714293,-401,4211
1688904714300,-401,4211
1688904714307,-401,4211
1688904714314,-401,4211
1688904714321,-401,4211
1688904714328,-401,4211
1688904714335,-401,4211
1688904714341,-401,4211
1688904714348,-401,4211
1688904714355,-401,4211
1688904714361,-401,4211
1688904714368,-401,4211
1688904714374,-401,4211
1688904714380,-401,4211
1688904714386,-401,4211
1688904714392,-401,4211
1688904714398,-401,4211
1688904714404,-401,4211
1688904714410,-401,4211
1688904714416,-401,4211
1688904714422,-401,4211
1688904714428,-401,4211
1688904714434,-401,4211
1688904714440,-401,4211
1688904714446,-401,4211
1688904714452,-401,4211
1688904714458,-401,4211
1688904714464,-401,4211
1688904714470,-401,4211
1688904714477,-401,4211
1688904714483,-401,4211
1688904714489,-401,4211
1688904714495,-401,4211
1688904714501,-401,4211
1688904714507,-401,4211
1688904714513,-401,4211
1688904714519,-401,4211
1688904714525,-401,4211
1688904714530,-401,4211
1688904714537,-401,4211
1688904714543,-401,4211
1688904714549,-401,4211
1688904714554,-401,4211
1688904714560,-401,4211
1688904714566,-401,4211
1688904714572,-401,4211
1688904714578,-401,4211
1688904714584,-401,4211
1688904714590,-401,4211
1688904714595,-401,4211
1688904714601,-401,4211
1688904714607,-401,4211
1688904714613,-401,4211
1688904714619,-401,4211
1688904714625,-401,4211
1688904714630,-401,4211
1688904714637,-401,4211
1688904714643,-401,4211
1688904714648,-401,4211
1688904714654,-401,4211
1688904714660,-401,4211
1688904714666,-401,4211
1688904714672,-401,4211
1688904714678,-401,4211
1688904714684,-401,4211
1688904714690,-401,4211
1688904714696,-401,4211
1688904714702,-401,4211
1688904714708,-401,4211
1688904714714,-401,4211
1688904714720,-401,4211
1688904714725,-401,4211
1688904714731,-401,4211
1688904714737,-401,4211
1688904714743,-401,4211
1688904714749,-401,4211
1688904714755,-401,4211
1688904714761,-401,4211
1688904714767,-401,4211
1688904714772,-401,4211
1688904714778,-401,4211
1688904714784,-401,4211
1688904714790,-401,4211
1688904714796,-401,4211
1688904714802,-401,4211
1688904714808,-401,4211
1688904714814,-401,4211
1688904714821,-401,4211
1688904714826,-401,4211
1688904714832,-401,4211
1688904714837,-401,4211
1688904714843,-401,4211
1688904714849,-401,4211
1688904714854,-401,4211
1688904714860,-401,4211
1688904714866,-401,4211
1688904714872,-401,4211
1688904714878,-401,4211
1688904714883,-401,4211
1688904714889,-401,4211
1688904714894,-401,4211
1688904714900,-401,4211
1688904714906,-401,4211
1688904714911,-401,4211
1688904714917,-401,4211
1688904714922,-401,4211
1688904714929,-401,4211
1688904714934,-401,4211
1688904714939,-401,4211
1688904714945,-401,4211
1688904714950,-401,4211
1688904714955,-401,4211
1688904714961,-401,4211
1688904714966,-401,4211
1688904714972,-401,4211
1688904714978,-401,4211
1688904714983,-401,4211
1688904714989,-401,4211
1688904714995,-401,4211
1688904715000,-401,4211
1688904715006,-401,4211
1688904715013,-401,4211
1688904715021,-401,4211
1688904715029,-401,4211
1688904715037,-401,4211
1688904715044,-401,4211
1688904715050,-401,4211
1688904715056,-401,4211
1688904715062,-401,4211
1688904715068,-401,4211
1688904715074,-401,4211
1688904715081,-401,4211
1688904715087,-401,4211
1688904715093,-401,4211
1688904715100,-401,4211
1688904715107,-401,4211
1688904715115,-401,4211
1688904715124,-401,4211
1688904715133,-401,4211
1688904715141,-401,4211
1688904715150,-401,4211
1688904715159,-401,4211
1688904715166,-401,4211
1688904715172,-401,4211
1688904715178,-401,4211
1688904715185,-401,4211
1688904715191,-401,4211
1688904715197,-401,4211
1688904715203,-401,4211
1688904715210,-401,4211
1688904715216,-401,4211
1688904715223,-401,4211
1688904715230,-401,4211
1688904715235,-401,4211
1688904715241,-401,4211
1688904715247,-401,4211
1688904715253,-401,4211
1688904715259,-401,4211
1688904715265,-401,4211
1688904715271,-401,4211
1688904715277,-401,4211
1688904715283,-401,4211
1688904715289,-401,4211
1688904715295,-401,4211
1688904715301,-401,4211
1688904715307,-401,4211
1688904715313,-401,4211
1688904715319,-401,4211
1688904715325,-401,4211
1688904715330,-401,4211
1688904715336,-401,4211
1688904715342,-401,4211
1688904715348,-401,4211
1688904715354,-401,4211
1688904715360,-401,4211
1688904715366,-401,4211
1688904715372,-401,4211
1688904715378,-401,4211
1688904715384,-401,4211
1688904715390,-401,4211
1688904715396,-401,4211
1688904715402,-401,4211
1688904715408,-401,4211
1688904715413,-401,4211
1688904715417,-401,4211
1688904715421,-401,4211
1688904715426,-401,4211
1688904715430,-401,4211
1688904715434,-401,4211
1688904715438,-401,4211
1688904715443,-401,4211
1688904715447,-401,4211
1688904715451,-401,4211
1688904715456,-401,4211
1688904715461,-401,4211
1688904715466,-401,4211
1688904715471,-401,4211
1688904715476,-401,4211
1688904715482,-401,4211
1688904715487,-401,4211
1688904715492,-401,4211
1688904715497,-401,4211
1688904715502,-401,4211
1688904715508,-401,4211
1688904715514,-401,4211
1688904715520,-401,4211
1688904715525,-401,4211
1688904715530,-401,4211
1688904715536,-401,4211
1688904715542,-401,4211
1688904715547,-401,4211
1688904715553,-401,4211
1688904715558,-401,4211
1688904715564,-401,4211
1688904715569,-401,4211
1688904715575,-401,4211
1688904715580,-401,4211
1688904715585,-401,4211
1688904715591,-401,4211
1688904715597,-401,4211
1688904715602,-401,4211
1688904715607,-401,4211
1688904715613,-401,4211
1688904715618,-401,4211
1688904715624,-401,4211
1688904715629,-401,4211
1688904715635,-401,4211
1688904715640,-401,4211
1688904715645,-401,4211
1688904715651,-401,4211
1688904715656,-401,4211
1688904715661,-401,4211
1688904715667,-401,4211
1688904715672,-401,4211
1688904715677,-401,4211
1688904715683,-401,4211
1688904715688,-401,4211
1688904715694,-401,4211
1688904715699,-401,4211
1688904715704,-401,4211
1688904715710,-401,4211
1688904715715,-401,4211
1688904715721,-401,4211
1688904715726,-401,4211
1688904715732,-401,4211
1688904715738,-401,4211
1688904715746,-401,4211
1688904715754,-401,4211
1688904715762,-401,4211
1688904715769,-401,4211
1688904715774,-401,4211
1688904715780,-401,4211
1688904715786,-401,4211
1688904715792,-401,4211
1688904715798,-401,4211
1688904715803,-401,4211
