Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1688647269575,-431,4141
1688647269584,-431,4141
1688647269590,-431,4141
1688647269598,-431,4141
1688647269604,-431,4141
1688647269610,-431,4141
1688647269618,-431,4141
1688647269624,-431,4141
1688647269631,-431,4141
1688647269637,-431,4141
1688647269643,-431,4141
1688647269650,-431,4141
1688647269657,-431,4141
1688647269664,-431,4141
1688647269671,-431,4141
1688647269677,-431,4141
1688647269684,-431,4141
1688647269690,-431,4141
1688647269696,-431,4141
1688647269704,-431,4141
1688647269714,-431,4141
1688647269723,-431,4141
1688647269731,-431,4141
1688647269738,-431,4141
1688647269745,-431,4141
1688647269750,-431,4141
1688647269755,-431,4141
1688647269760,-431,4141
1688647269765,-431,4141
1688647269770,-431,4141
1688647269775,-431,4141
1688647269780,-431,4141
1688647269785,-431,4141
1688647269791,-431,4141
1688647269796,-431,4141
1688647269801,-431,4141
1688647269807,-431,4141
1688647269814,-431,4141
1688647269821,-431,4141
1688647269828,-431,4141
1688647269835,-431,4141
1688647269841,-431,4141
1688647269846,-431,4141
1688647269851,-431,4141
1688647269855,-431,4141
1688647269860,-431,4141
1688647269865,-431,4141
1688647269870,-431,4141
1688647269874,-431,4141
1688647269879,-431,4141
1688647269884,-431,4141
1688647269889,-431,4141
1688647269894,-431,4141
1688647269899,-431,4141
1688647269904,-431,4141
1688647269910,-431,4141
1688647269916,-431,4141
1688647269922,-431,4141
1688647269929,-431,4141
1688647269936,-431,4141
1688647269944,-431,4141
1688647269951,-431,4141
1688647269960,-431,4141
1688647269969,-431,4141
1688647269979,-431,4141
1688647269988,-431,4141
1688647269996,-431,4141
1688647270003,-431,4141
1688647270009,-431,4141
1688647270016,-431,4141
1688647270022,-431,4141
1688647270029,-431,4141
1688647270035,-431,4141
1688647270039,-431,4141
1688647270044,-431,4141
1688647270049,-431,4141
1688647270054,-431,4141
1688647270059,-431,4141
1688647270064,-431,4141
1688647270069,-431,4141
1688647270074,-431,4141
1688647270079,-431,4141
1688647270084,-431,4141
1688647270088,-431,4141
1688647270093,-431,4141
1688647270099,-431,4141
1688647270105,-431,4141
1688647270110,-431,4141
1688647270115,-431,4141
1688647270120,-431,4141
1688647270125,-431,4141
1688647270131,-431,4141
1688647270138,-431,4141
1688647270144,-431,4141
1688647270150,-431,4141
1688647270155,-431,4141
1688647270161,-431,4141
1688647270168,-431,4141
1688647270173,-431,4141
1688647270179,-431,4141
1688647270185,-431,4141
1688647270191,-431,4141
1688647270197,-431,4141
1688647270203,-431,4141
1688647270209,-431,4141
1688647270215,-431,4141
1688647270221,-431,4141
1688647270227,-431,4141
1688647270233,-431,4141
1688647270239,-431,4141
1688647270245,-431,4141
1688647270251,-431,4141
1688647270257,-431,4141
1688647270263,-431,4141
1688647270269,-431,4141
1688647270276,-431,4141
1688647270282,-431,4141
1688647270288,-431,4141
1688647270295,-431,4141
1688647270301,-431,4141
1688647270307,-431,4141
1688647270313,-431,4141
1688647270320,-431,4141
1688647270326,-431,4141
1688647270332,-431,4141
1688647270339,-431,4141
1688647270345,-431,4141
1688647270351,-431,4141
1688647270357,-431,4141
1688647270363,-431,4141
1688647270370,-431,4141
1688647270376,-431,4141
1688647270382,-431,4141
1688647270388,-431,4141
1688647270394,-431,4141
1688647270401,-431,4141
1688647270407,-431,4141
1688647270413,-431,4141
1688647270419,-431,4141
1688647270425,-431,4141
1688647270431,-431,4141
1688647270437,-431,4141
1688647270443,-431,4141
1688647270449,-431,4141
1688647270455,-431,4141
1688647270461,-431,4141
1688647270467,-431,4141
1688647270473,-431,4141
1688647270479,-431,4141
1688647270490,-431,4141
1688647270496,-431,4141
1688647270502,-431,4141
1688647270509,-431,4141
1688647270515,-431,4141
1688647270521,-431,4141
1688647270527,-431,4141
1688647270532,-431,4141
1688647270538,-431,4141
1688647270544,-431,4141
1688647270550,-431,4141
1688647270556,-431,4141
1688647270562,-431,4141
1688647270568,-431,4141
1688647270574,-431,4141
1688647270580,-431,4141
1688647270586,-431,4141
1688647270592,-431,4141
1688647270598,-431,4141
