Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1688905799933,-143,4211
1688905799942,-143,4211
1688905799950,-143,4211
1688905799957,-143,4211
1688905799964,-143,4211
1688905799972,-143,4211
1688905799979,-143,4211
1688905799986,-143,4211
1688905799994,-143,4211
1688905800001,-143,4211
1688905800009,-143,4211
1688905800019,-143,4211
1688905800027,-143,4211
1688905800034,-143,4211
1688905800041,-143,4211
1688905800049,-143,4211
1688905800055,-143,4211
1688905800062,-143,4211
1688905800069,-143,4211
1688905800074,-143,4211
1688905800079,-143,4211
1688905800084,-143,4211
1688905800089,-143,4211
1688905800094,-143,4211
1688905800098,-143,4211
1688905800103,-143,4211
1688905800108,-143,4211
1688905800113,-143,4211
1688905800119,-143,4211
1688905800125,-143,4211
1688905800132,-143,4211
1688905800138,-143,4211
1688905800145,-143,4211
1688905800151,-143,4211
1688905800160,-143,4211
1688905800168,-143,4211
1688905800174,-143,4211
1688905800180,-143,4211
1688905800187,-143,4211
1688905800194,-143,4211
1688905800201,-143,4211
1688905800207,-143,4211
1688905800213,-143,4211
1688905800219,-143,4211
1688905800226,-143,4211
1688905800232,-143,4211
1688905800238,-143,4211
1688905800245,-143,4211
1688905800251,-143,4211
1688905800257,-143,4211
1688905800264,-143,4211
1688905800270,-143,4211
1688905800276,-143,4211
1688905800282,-143,4211
1688905800289,-143,4211
1688905800296,-143,4211
1688905800302,-143,4211
1688905800309,-143,4211
1688905800316,-143,4211
1688905800322,-143,4211
1688905800330,-143,4211
1688905800340,-143,4211
1688905800349,-143,4211
1688905800356,-143,4211
1688905800362,-143,4211
1688905800369,-143,4211
1688905800376,-143,4211
1688905800383,-143,4211
1688905800389,-143,4211
1688905800396,-143,4211
1688905800404,-143,4211
1688905800415,-143,4211
1688905800424,-143,4211
1688905800433,-143,4211
1688905800442,-143,4211
1688905800449,-143,4211
1688905800455,-143,4211
1688905800461,-143,4211
1688905800466,-143,4211
1688905800471,-143,4211
1688905800476,-143,4211
1688905800481,-143,4211
1688905800486,-143,4211
1688905800492,-143,4211
1688905800498,-143,4211
1688905800504,-143,4211
1688905800510,-143,4211
1688905800515,-143,4211
1688905800520,-143,4211
1688905800526,-143,4211
1688905800531,-143,4211
1688905800536,-143,4211
1688905800542,-143,4211
1688905800547,-143,4211
1688905800552,-143,4211
1688905800556,-143,4211
1688905800561,-143,4211
1688905800566,-143,4211
1688905800571,-143,4211
1688905800575,-143,4211
1688905800580,-143,4211
1688905800585,-143,4211
1688905800589,-143,4211
1688905800593,-143,4211
1688905800597,-143,4211
1688905800601,-143,4211
1688905800605,-143,4211
1688905800609,-143,4211
1688905800613,-143,4211
1688905800617,-143,4211
1688905800621,-143,4211
1688905800625,-143,4211
1688905800630,-143,4211
1688905800636,-143,4211
1688905800642,-143,4211
1688905800648,-143,4211
1688905800654,-143,4211
1688905800660,-143,4211
1688905800666,-143,4211
1688905800672,-143,4211
1688905800678,-143,4211
1688905800683,-143,4211
1688905800689,-143,4211
1688905800696,-143,4211
1688905800701,-143,4211
1688905800707,-143,4211
1688905800713,-143,4211
1688905800719,-143,4211
1688905800725,-143,4211
1688905800731,-143,4211
1688905800737,-143,4211
1688905800743,-143,4211
1688905800749,-143,4211
1688905800755,-143,4211
1688905800761,-143,4211
1688905800767,-143,4211
1688905800773,-143,4211
1688905800779,-143,4211
1688905800785,-143,4211
1688905800791,-143,4211
1688905800797,-143,4211
1688905800803,-143,4211
1688905800809,-143,4211
1688905800815,-143,4211
1688905800820,-143,4211
1688905800826,-143,4211
1688905800832,-143,4211
1688905800838,-143,4211
1688905800845,-143,4211
1688905800851,-143,4211
1688905800857,-143,4211
1688905800863,-143,4211
1688905800869,-143,4211
1688905800875,-143,4211
1688905800881,-143,4211
1688905800887,-179,4211
1688905800894,-179,4211
1688905800900,-179,4211
1688905800906,-179,4211
1688905800912,-179,4211
1688905800918,-179,4211
1688905800924,-179,4211
1688905800930,-179,4211
1688905800936,-179,4211
1688905800941,-179,4211
1688905800945,-179,4211
1688905800950,-179,4211
1688905800954,-179,4211
1688905800959,-179,4211
1688905800963,-179,4211
1688905800968,-179,4211
1688905800972,-179,4211
1688905800977,-179,4211
1688905800981,-179,4211
1688905800986,-179,4211
1688905800990,-179,4211
1688905800995,-179,4211
1688905800999,-179,4211
1688905801004,-179,4211
1688905801008,-179,4211
1688905801013,-179,4211
1688905801017,-179,4211
1688905801022,-179,4211
1688905801029,-179,4211
1688905801036,-179,4211
1688905801040,-179,4211
1688905801045,-179,4211
1688905801051,-179,4211
1688905801057,-179,4211
1688905801062,-179,4211
1688905801068,-179,4211
1688905801074,-179,4211
1688905801079,-179,4211
1688905801085,-179,4211
1688905801091,-179,4211
1688905801097,-179,4211
1688905801102,-179,4211
1688905801108,-179,4211
1688905801115,-179,4211
1688905801122,-179,4211
1688905801130,-179,4211
1688905801141,-179,4211
1688905801159,-179,4170
1688905801165,-179,4170
1688905801170,-179,4170
1688905801175,-179,4170
1688905801180,-179,4170
1688905801186,-179,4170
1688905801192,-179,4170
1688905801206,-179,4170
1688905801213,-179,4170
1688905801220,-179,4170
1688905801227,-179,4170
1688905801233,-179,4170
1688905801240,-179,4170
1688905801245,-179,4170
1688905801251,-179,4170
1688905801258,-179,4170
1688905801265,-179,4170
1688905801271,-179,4170
1688905801277,-179,4170
1688905801283,-179,4170
1688905801290,-179,4170
1688905801296,-179,4170
1688905801303,-179,4170
1688905801309,-179,4170
1688905801317,-179,4170
1688905801325,-179,4170
1688905801333,-179,4170
1688905801339,-179,4170
1688905801347,-179,4170
1688905801355,-179,4170
1688905801364,-179,4170
1688905801371,-179,4170
1688905801377,-179,4170
1688905801383,-179,4170
1688905801389,-179,4170
1688905801395,-179,4170
1688905801400,-179,4170
1688905801406,-179,4170
1688905801412,-179,4170
1688905801417,-179,4170
1688905801423,-179,4170
1688905801429,-179,4170
1688905801435,-179,4170
1688905801441,-179,4170
1688905801447,-179,4170
1688905801452,-179,4170
1688905801458,-179,4170
1688905801463,-179,4170
1688905801469,-179,4170
1688905801474,-179,4170
1688905801480,-179,4170
1688905801485,-179,4170
1688905801491,-179,4170
1688905801496,-179,4170
1688905801502,-179,4170
1688905801508,-179,4170
1688905801513,-179,4170
1688905801519,-179,4170
1688905801524,-179,4170
1688905801530,-179,4170
1688905801535,-179,4170
1688905801541,-179,4170
1688905801546,-179,4170
1688905801552,-179,4170
1688905801558,-179,4170
1688905801563,-179,4170
1688905801569,-179,4170
1688905801575,-179,4170
1688905801580,-179,4170
1688905801586,-179,4170
1688905801592,-179,4170
1688905801597,-179,4170
1688905801603,-179,4170
1688905801609,-179,4170
1688905801614,-179,4170
1688905801620,-179,4170
1688905801625,-179,4170
1688905801631,-179,4170
1688905801636,-179,4170
1688905801642,-179,4170
1688905801647,-179,4170
1688905801653,-179,4170
1688905801658,-179,4170
1688905801664,-179,4170
1688905801669,-179,4170
1688905801675,-179,4170
1688905801680,-179,4170
1688905801686,-179,4170
1688905801691,-179,4170
1688905801697,-179,4170
1688905801702,-179,4170
1688905801708,-179,4170
1688905801713,-179,4170
1688905801719,-179,4170
1688905801725,-179,4170
1688905801730,-179,4170
1688905801736,-179,4170
1688905801742,-179,4170
1688905801748,-179,4170
1688905801753,-179,4170
1688905801759,-179,4170
1688905801764,-179,4170
1688905801770,-179,4170
1688905801775,-179,4170
1688905801780,-179,4170
1688905801786,-179,4170
1688905801791,-179,4170
1688905801796,-179,4170
1688905801802,-179,4170
1688905801807,-179,4170
1688905801812,-179,4170
1688905801818,-179,4170
1688905801824,-179,4170
1688905801829,-179,4170
1688905801835,-179,4170
1688905801840,-179,4170
1688905801846,-179,4170
1688905801851,-179,4170
1688905801857,-179,4170
1688905801862,-179,4170
1688905801868,-179,4170
1688905801873,-179,4170
1688905801879,-179,4170
1688905801884,-179,4170
1688905801890,-179,4170
1688905801895,-179,4170
1688905801901,-179,4170
1688905801906,-179,4170
1688905801912,-179,4170
1688905801917,-179,4170
1688905801923,-179,4170
1688905801928,-179,4170
1688905801934,-179,4170
1688905801939,-179,4170
