Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1688647404504,-95,4141
1688647404513,-95,4141
1688647404520,-95,4141
1688647404526,-95,4141
1688647404535,-95,4141
1688647404541,-95,4141
1688647404549,-95,4141
1688647404555,-95,4141
1688647404560,-95,4141
1688647404566,-95,4141
1688647404571,-95,4141
1688647404576,-95,4141
1688647404581,-95,4141
1688647404585,-95,4141
1688647404592,-95,4141
1688647404600,-95,4141
1688647404607,-95,4141
1688647404613,-95,4141
1688647404619,-95,4141
1688647404624,-95,4141
1688647404630,-95,4141
1688647404637,-95,4141
1688647404644,-95,4141
1688647404651,-95,4141
1688647404658,-95,4141
1688647404665,-95,4141
1688647404672,-95,4141
1688647404680,-95,4141
1688647404686,-95,4141
1688647404693,-95,4141
1688647404699,-95,4141
1688647404706,-95,4141
1688647404712,-95,4141
1688647404718,-95,4141
1688647404725,-95,4141
1688647404731,-95,4141
1688647404738,-95,4141
1688647404745,-95,4141
1688647404752,-95,4141
1688647404759,-95,4141
1688647404765,-95,4141
1688647404772,-95,4141
1688647404779,-95,4141
1688647404786,-95,4141
1688647404793,-95,4141
1688647404800,-95,4141
1688647404806,-95,4141
1688647404814,-95,4141
1688647404822,-95,4141
1688647404831,-95,4141
1688647404841,-95,4141
1688647404851,-95,4141
1688647404861,-95,4141
1688647404870,-95,4141
1688647404877,-95,4141
1688647404884,-95,4141
1688647404891,-95,4141
1688647404898,-95,4141
1688647404906,-95,4141
1688647404914,-95,4141
1688647404922,-95,4141
1688647404933,-95,4141
1688647404944,-95,4141
1688647404951,-95,4141
1688647404957,-95,4141
1688647404964,-95,4141
1688647404971,-95,4141
1688647404978,-95,4141
1688647404985,-95,4141
1688647404992,-95,4141
1688647404999,-95,4141
1688647405005,-95,4141
1688647405010,-95,4141
1688647405015,-95,4141
1688647405020,-95,4141
1688647405025,-95,4141
1688647405029,-95,4141
1688647405034,-95,4141
1688647405039,-95,4141
1688647405044,-95,4141
1688647405049,-95,4141
1688647405054,-95,4141
1688647405059,-95,4141
1688647405064,-95,4141
1688647405070,-95,4141
1688647405076,-95,4141
1688647405082,-95,4141
1688647405088,-95,4141
1688647405093,-95,4141
1688647405099,-95,4141
1688647405105,-95,4141
1688647405111,-95,4141
1688647405117,-95,4141
1688647405123,-95,4141
1688647405129,-95,4141
1688647405135,-95,4141
1688647405141,-95,4141
1688647405149,-95,4141
1688647405158,-95,4141
1688647405166,-95,4141
1688647405174,-95,4141
1688647405181,-95,4141
1688647405187,-95,4141
1688647405194,-95,4141
1688647405200,-95,4141
1688647405207,-95,4141
1688647405213,-95,4141
1688647405220,-95,4141
1688647405227,-95,4141
1688647405234,-95,4141
1688647405241,-95,4141
1688647405251,-95,4141
1688647405260,-95,4141
1688647405267,-95,4141
1688647405274,-95,4141
1688647405281,-95,4141
1688647405286,-95,4141
1688647405291,-95,4141
1688647405296,-95,4141
1688647405301,-95,4141
1688647405306,-95,4141
1688647405312,-95,4141
1688647405317,-95,4141
1688647405323,-95,4141
1688647405329,-95,4141
1688647405334,-95,4141
1688647405340,-95,4141
1688647405346,-95,4141
1688647405352,-95,4141
1688647405358,-95,4141
1688647405366,-95,4141
1688647405372,-95,4141
1688647405377,-95,4141
1688647405383,-95,4141
1688647405388,-95,4141
1688647405393,-95,4141
1688647405398,-95,4141
1688647405402,-95,4141
1688647405406,-95,4141
1688647405411,-95,4141
1688647405415,-95,4141
1688647405419,-95,4141
1688647405422,-95,4141
1688647405426,-95,4141
1688647405430,-95,4141
1688647405434,-95,4141
1688647405437,-95,4141
1688647405441,-95,4141
1688647405445,-95,4141
1688647405449,-95,4141
1688647405452,-95,4141
1688647405456,-95,4141
1688647405460,-95,4141
1688647405464,-95,4141
1688647405468,-95,4141
1688647405471,-95,4141
1688647405475,-95,4141
1688647405479,-95,4141
1688647405482,-95,4141
1688647405486,-95,4141
1688647405490,-95,4141
1688647405493,-95,4141
1688647405497,-95,4141
1688647405501,-95,4141
1688647405504,-95,4141
1688647405508,-95,4141
1688647405512,-95,4141
